date,sales,cluster
2014-12-21,18171.794,Cluster 0
2014-12-22,35238.450020000004,Cluster 0
2014-12-23,20671.09,Cluster 0
2014-12-24,25478.555,Cluster 0
2014-12-26,24288.772,Cluster 0
2014-12-27,11453.91,Cluster 0
2014-12-28,12002.491992,Cluster 0
2014-12-29,13120.88403,Cluster 0
2014-12-30,19885.0481,Cluster 0
2014-12-31,26981.888,Cluster 0
2015-01-01,0.0,Cluster 0
2015-01-02,9992.346011,Cluster 0
2015-01-03,10067.63403,Cluster 0
2015-01-04,10552.816982,Cluster 0
2015-01-05,7453.992001,Cluster 0
2015-01-06,7960.48301,Cluster 0
2015-01-07,6824.624,Cluster 0
2015-01-08,6457.904002,Cluster 0
2015-01-09,7297.521,Cluster 0
2015-01-10,8403.849,Cluster 0
2015-01-11,11398.975005,Cluster 0
2015-01-12,6519.156998,Cluster 0
2015-01-13,5302.309,Cluster 0
2015-01-14,6544.015,Cluster 0
2015-01-15,6613.75,Cluster 0
2015-01-16,8723.615,Cluster 0
2015-01-17,8580.853996,Cluster 0
2015-01-18,10864.428,Cluster 0
2015-01-19,6937.79,Cluster 0
2015-01-20,6008.851,Cluster 0
2015-01-21,6279.843,Cluster 0
2015-01-22,6518.748003,Cluster 0
2015-01-23,8075.373,Cluster 0
2015-01-24,8997.612,Cluster 0
2015-01-25,10953.14,Cluster 0
2015-01-26,6295.336004,Cluster 0
2015-01-27,5776.955,Cluster 0
2015-01-28,5850.481998,Cluster 0
2015-01-29,6661.237,Cluster 0
2015-01-30,7519.725002,Cluster 0
2015-01-31,11076.509,Cluster 0
2015-02-01,13577.798999999999,Cluster 0
2015-02-02,7932.190007,Cluster 0
2015-02-03,7113.836,Cluster 0
2015-02-04,7843.00401,Cluster 0
2015-02-05,6900.975996,Cluster 0
2015-02-06,11439.28,Cluster 0
2015-02-07,14028.12498,Cluster 0
2015-02-08,10263.35,Cluster 0
2015-02-09,6573.166,Cluster 0
2015-02-10,5751.767002,Cluster 0
2015-02-11,6931.098996,Cluster 0
2015-02-12,6284.936,Cluster 0
2015-02-13,31297.356996000002,Cluster 0
2015-02-14,29908.149,Cluster 0
2015-02-15,24862.982995,Cluster 0
2015-02-16,21130.79002,Cluster 0
2015-02-17,23510.277998,Cluster 0
2015-02-18,18764.146002,Cluster 0
2015-02-19,20373.219,Cluster 0
2015-02-20,18027.984002,Cluster 0
2015-02-21,22792.386982,Cluster 0
2015-02-22,30813.971998,Cluster 0
2015-02-23,15498.274,Cluster 0
2015-02-24,14778.502998,Cluster 0
2015-02-25,13538.403002,Cluster 0
2015-02-26,13309.785004,Cluster 0
2015-02-27,14975.926986,Cluster 0
2015-02-28,28065.437003,Cluster 0
2015-03-01,35646.93295,Cluster 0
2015-03-02,19602.54002,Cluster 0
2015-03-03,18988.741998,Cluster 0
2015-03-04,17824.25601,Cluster 0
2015-03-05,15883.569,Cluster 0
2015-03-06,14014.342991,Cluster 0
2015-03-07,23729.427,Cluster 0
2015-03-08,30003.976,Cluster 0
2015-03-09,15335.412,Cluster 0
2015-03-10,13644.816999,Cluster 0
2015-03-11,13616.14301,Cluster 0
2015-03-12,12934.630012,Cluster 0
2015-03-13,13691.155999999999,Cluster 0
2015-03-14,20792.331,Cluster 0
2015-03-15,26238.381,Cluster 0
2015-03-16,14359.206988,Cluster 0
2015-03-17,13917.764003,Cluster 0
2015-03-18,12908.859998,Cluster 0
2015-03-19,12999.178,Cluster 0
2015-03-20,32630.642002,Cluster 0
2015-03-21,38014.042002,Cluster 0
2015-03-22,40205.72598,Cluster 0
2015-03-23,22857.604004,Cluster 0
2015-03-24,20875.036992,Cluster 0
2015-03-25,20901.444,Cluster 0
2015-03-26,18604.93502,Cluster 0
2015-03-27,19696.755,Cluster 0
2015-03-28,27051.029002,Cluster 0
2015-03-29,38681.01502,Cluster 0
2015-03-30,22172.074994,Cluster 0
2015-03-31,22901.297002,Cluster 0
2015-04-01,27692.032006,Cluster 0
2015-04-02,27233.465,Cluster 0
2015-04-03,32379.495,Cluster 0
2015-04-04,34336.097998,Cluster 0
2015-04-05,37505.656995,Cluster 0
2015-04-06,22704.071,Cluster 0
2015-04-07,21830.321003,Cluster 0
2015-04-08,19561.847,Cluster 0
2015-04-09,20808.78001,Cluster 0
2015-04-10,19605.143001,Cluster 0
2015-04-11,29643.452999999998,Cluster 0
2015-04-12,33779.219015,Cluster 0
2015-04-13,18902.91901,Cluster 0
2015-04-14,20331.04,Cluster 0
2015-04-15,21103.967,Cluster 0
2015-04-16,22455.034,Cluster 0
2015-04-17,19898.1,Cluster 0
2015-04-18,31195.851988,Cluster 0
2015-04-19,37596.77,Cluster 0
2015-04-20,22106.835004,Cluster 0
2015-04-21,20175.442,Cluster 0
2015-04-22,18059.481002,Cluster 0
2015-04-23,19036.395,Cluster 0
2015-04-24,17850.973997,Cluster 0
2015-04-25,27732.672,Cluster 0
2015-04-26,33521.737,Cluster 0
2015-04-27,18870.247,Cluster 0
2015-04-28,17883.607,Cluster 0
2015-04-29,16740.318012,Cluster 0
2015-04-30,19501.732,Cluster 0
2015-05-01,36518.695995,Cluster 0
2015-05-02,34313.045995,Cluster 0
2015-05-03,42650.52803,Cluster 0
2015-05-04,24436.017,Cluster 0
2015-05-05,23406.24699,Cluster 0
2015-05-06,22375.139,Cluster 0
2015-05-07,20452.228004,Cluster 0
2015-05-08,19776.042016,Cluster 0
2015-05-09,32898.205,Cluster 0
2015-05-10,30497.508004,Cluster 0
2015-05-11,23677.917999999998,Cluster 0
2015-05-12,21935.10901,Cluster 0
2015-05-13,19005.806997,Cluster 0
2015-05-14,18909.246005,Cluster 0
2015-05-15,20090.428,Cluster 0
2015-05-16,35308.213,Cluster 0
2015-05-17,45531.125016,Cluster 0
2015-05-18,22855.974999,Cluster 0
2015-05-19,19776.196993,Cluster 0
2015-05-20,21337.535,Cluster 0
2015-05-21,20018.30701,Cluster 0
2015-05-22,18837.694996000002,Cluster 0
2015-05-23,31366.138006,Cluster 0
2015-05-24,40770.302,Cluster 0
2015-05-25,23034.627986,Cluster 0
2015-05-26,21401.641,Cluster 0
2015-05-27,22269.265002,Cluster 0
2015-05-28,21289.332,Cluster 0
2015-05-29,23631.668988,Cluster 0
2015-05-30,44785.320004,Cluster 0
2015-05-31,64782.20503,Cluster 0
2015-06-01,32610.6729975,Cluster 0
2015-06-02,37908.886002,Cluster 0
2015-06-03,32714.431,Cluster 0
2015-06-04,26619.175992,Cluster 0
2015-06-05,25157.71601,Cluster 0
2015-06-06,41887.347001,Cluster 0
2015-06-07,59359.916,Cluster 0
2015-06-08,31265.99703,Cluster 0
2015-06-09,28561.43601,Cluster 0
2015-06-10,26997.7910023,Cluster 0
2015-06-11,22147.8639925,Cluster 0
2015-06-12,24386.858,Cluster 0
2015-06-13,37933.620998,Cluster 0
2015-06-14,52397.620009,Cluster 0
2015-06-15,28259.489,Cluster 0
2015-06-16,31639.286997,Cluster 0
2015-06-17,28200.65901,Cluster 0
2015-06-18,29606.439022,Cluster 0
2015-06-19,24351.661002,Cluster 0
2015-06-20,40352.349,Cluster 0
2015-06-21,44878.30799,Cluster 0
2015-06-22,30414.385004,Cluster 0
2015-06-23,30832.03001,Cluster 0
2015-06-24,25837.684999999998,Cluster 0
2015-06-25,75151.554,Cluster 0
2015-06-26,23285.315002,Cluster 0
2015-06-27,35811.6260005,Cluster 0
2015-06-28,54525.558,Cluster 0
2015-06-29,26516.431,Cluster 0
2015-06-30,32947.671997,Cluster 0
2015-07-01,42667.831992,Cluster 0
2015-07-02,34235.825998,Cluster 0
2015-07-03,59474.781954,Cluster 0
2015-07-04,48479.0409,Cluster 0
2015-07-05,53165.202,Cluster 0
2015-07-06,39850.75001,Cluster 0
2015-07-07,34300.158006,Cluster 0
2015-07-08,31013.609,Cluster 0
2015-07-09,26789.572,Cluster 0
2015-07-10,25028.023998,Cluster 0
2015-07-11,35903.373014,Cluster 0
2015-07-12,50572.936001,Cluster 0
2015-07-13,27464.742999,Cluster 0
2015-07-14,27755.762014,Cluster 0
2015-07-15,30292.265095,Cluster 0
2015-07-16,27717.45,Cluster 0
2015-07-17,26958.454977999998,Cluster 0
2015-07-18,38724.800008,Cluster 0
2015-07-19,50553.75999,Cluster 0
2015-07-20,29603.747998,Cluster 0
2015-07-21,28515.440988,Cluster 0
2015-07-22,25804.689986999998,Cluster 0
2015-07-23,24418.83,Cluster 0
2015-07-24,47114.9640024,Cluster 0
2015-07-25,61698.263,Cluster 0
2015-07-26,75454.799013,Cluster 0
2015-07-27,46318.487,Cluster 0
2015-07-28,43855.98499,Cluster 0
2015-07-29,41599.42301,Cluster 0
2015-07-30,40211.61,Cluster 0
2015-07-31,50820.10099,Cluster 0
2015-08-01,92385.11399499999,Cluster 0
2015-08-02,93053.192961,Cluster 0
2015-08-03,55949.031,Cluster 0
2015-08-04,53327.452,Cluster 0
2015-08-05,47320.62301,Cluster 0
2015-08-06,40507.126003,Cluster 0
2015-08-07,37659.30201,Cluster 0
2015-08-08,60387.670989,Cluster 0
2015-08-09,55659.29702,Cluster 0
2015-08-10,63121.125004,Cluster 0
2015-08-11,42403.056996,Cluster 0
2015-08-12,40693.399,Cluster 0
2015-08-13,36833.710002,Cluster 0
2015-08-14,35945.097002,Cluster 0
2015-08-15,57371.99801,Cluster 0
2015-08-16,74541.845954,Cluster 0
2015-08-17,44212.827005,Cluster 0
2015-08-18,41770.173995,Cluster 0
2015-08-19,37103.960002,Cluster 0
2015-08-20,36108.491002,Cluster 0
2015-08-21,51214.84203,Cluster 0
2015-08-22,70975.523985,Cluster 0
2015-08-23,86678.767131,Cluster 0
2015-08-24,52202.217896,Cluster 0
2015-08-25,48045.84103,Cluster 0
2015-08-26,44746.276004,Cluster 0
2015-08-27,41470.990991,Cluster 0
2015-08-28,41079.190004,Cluster 0
2015-08-29,69659.120999,Cluster 0
2015-08-30,89570.860994,Cluster 0
2015-08-31,58549.623986,Cluster 0
2015-09-01,72211.154,Cluster 0
2015-09-02,65618.894009,Cluster 0
2015-09-03,55585.292,Cluster 0
2015-09-04,53065.61197,Cluster 0
2015-09-05,86536.44798,Cluster 0
2015-09-06,108037.872,Cluster 0
2015-09-07,59377.217000000004,Cluster 0
2015-09-08,55589.338,Cluster 0
2015-09-09,51572.556001,Cluster 0
2015-09-10,43935.694001,Cluster 0
2015-09-11,43118.939,Cluster 0
2015-09-12,72148.967983,Cluster 0
2015-09-13,92620.26792,Cluster 0
2015-09-14,51127.809991,Cluster 0
2015-09-15,56091.848998,Cluster 0
2015-09-16,57839.797003,Cluster 0
2015-09-17,44664.411001,Cluster 0
2015-09-18,46242.518005,Cluster 0
2015-09-19,74932.557984,Cluster 0
2015-09-20,89564.19790500001,Cluster 0
2015-09-21,52468.277004,Cluster 0
2015-09-22,48949.427997,Cluster 0
2015-09-23,48803.194006,Cluster 0
2015-09-24,40933.325,Cluster 0
2015-09-25,43513.393002,Cluster 0
2015-09-26,68563.246,Cluster 0
2015-09-27,88547.70699,Cluster 0
2015-09-28,50245.381006,Cluster 0
2015-09-29,45218.961000999996,Cluster 0
2015-09-30,52330.79,Cluster 0
2015-10-01,66986.618992,Cluster 0
2015-10-02,57427.109008,Cluster 0
2015-10-03,91788.909986,Cluster 0
2015-10-04,103797.31096,Cluster 0
2015-10-05,60523.47099,Cluster 0
2015-10-06,53640.422007,Cluster 0
2015-10-07,50146.223995,Cluster 0
2015-10-08,45423.412998,Cluster 0
2015-10-09,87044.796014,Cluster 0
2015-10-10,78357.905004,Cluster 0
2015-10-11,98497.05499799999,Cluster 0
2015-10-12,63135.82101,Cluster 0
2015-10-13,54659.889987,Cluster 0
2015-10-14,55079.687023,Cluster 0
2015-10-15,49011.799119999996,Cluster 0
2015-10-16,51017.619898,Cluster 0
2015-10-17,80971.996996,Cluster 0
2015-10-18,103188.458978,Cluster 0
2015-10-19,55457.91701,Cluster 0
2015-10-20,52678.055,Cluster 0
2015-10-21,48616.968009,Cluster 0
2015-10-22,43412.800002,Cluster 0
2015-10-23,43802.009985000004,Cluster 0
2015-10-24,67828.588005,Cluster 0
2015-10-25,95678.130065,Cluster 0
2015-10-26,49759.349992,Cluster 0
2015-10-27,46055.707997,Cluster 0
2015-10-28,46077.0219955,Cluster 0
2015-10-29,40914.936988,Cluster 0
2015-10-30,46443.6999997,Cluster 0
2015-10-31,77169.556004,Cluster 0
2015-11-01,75767.734991,Cluster 0
2015-11-02,65890.036001,Cluster 0
2015-11-03,94023.969995,Cluster 0
2015-11-04,66635.245008,Cluster 0
2015-11-05,51042.51,Cluster 0
2015-11-06,50629.054998,Cluster 0
2015-11-07,73831.940988,Cluster 0
2015-11-08,97386.15401,Cluster 0
2015-11-09,56876.235,Cluster 0
2015-11-10,50077.14299,Cluster 0
2015-11-11,46052.418002,Cluster 0
2015-11-12,38626.000988,Cluster 0
2015-11-13,45668.717006,Cluster 0
2015-11-14,67021.44297999999,Cluster 0
2015-11-15,97212.716007,Cluster 0
2015-11-16,54930.896998,Cluster 0
2015-11-17,49255.19103,Cluster 0
2015-11-18,46700.487998,Cluster 0
2015-11-19,44074.133992999996,Cluster 0
2015-11-20,45319.930004,Cluster 0
2015-11-21,67322.536981,Cluster 0
2015-11-22,90995.364,Cluster 0
2015-11-23,51526.392,Cluster 0
2015-11-24,46958.161002,Cluster 0
2015-11-25,43176.357996,Cluster 0
2015-11-26,39017.279038,Cluster 0
2015-11-27,41614.818993,Cluster 0
2015-11-28,67299.894,Cluster 0
2015-11-29,94900.67797,Cluster 0
2015-11-30,59977.311975,Cluster 0
2015-12-01,68788.801994,Cluster 0
2015-12-02,68185.59702,Cluster 0
2015-12-03,54080.296993,Cluster 0
2015-12-04,52671.471005,Cluster 0
2015-12-05,77208.707008,Cluster 0
2015-12-06,103787.13701399999,Cluster 0
2015-12-07,59254.840007,Cluster 0
2015-12-08,54790.78,Cluster 0
2015-12-09,53340.800991,Cluster 0
2015-12-10,60166.930005,Cluster 0
2015-12-11,48523.888001,Cluster 0
2015-12-12,68766.747995,Cluster 0
2015-12-13,92694.988979,Cluster 0
2015-12-14,56876.306,Cluster 0
2015-12-15,59777.98901,Cluster 0
2015-12-16,60487.46703,Cluster 0
2015-12-17,67768.403974,Cluster 0
2015-12-18,62636.302987,Cluster 0
2015-12-19,90314.365993,Cluster 0
2015-12-20,105388.364924,Cluster 0
2015-12-21,76600.297026,Cluster 0
2015-12-22,196495.503952,Cluster 0
2015-12-23,100298.009991,Cluster 0
2015-12-24,104243.649056,Cluster 0
2015-12-26,74398.661875,Cluster 0
2015-12-27,69608.497016,Cluster 0
2015-12-28,60499.431993,Cluster 0
2015-12-29,70476.61501000001,Cluster 0
2015-12-30,80557.35108,Cluster 0
2015-12-31,91973.711016,Cluster 0
2013-01-01,0.0,Cluster 1
2013-01-02,128546.41999,Cluster 1
2013-01-03,89343.513125,Cluster 1
2013-01-04,89639.5160412,Cluster 1
2013-01-05,120067.57401899999,Cluster 1
2013-01-06,132777.555056,Cluster 1
2013-01-07,84413.133009,Cluster 1
2013-01-08,74267.024986,Cluster 1
2013-01-09,74010.432973,Cluster 1
2013-01-10,65750.719012,Cluster 1
2013-01-11,69980.4510695,Cluster 1
2013-01-12,99163.18901,Cluster 1
2013-01-13,116661.450979,Cluster 1
2013-01-14,71636.909044,Cluster 1
2013-01-15,70575.19788,Cluster 1
2013-01-16,79431.39799499999,Cluster 1
2013-01-17,64199.94999,Cluster 1
2013-01-18,70726.791006,Cluster 1
2013-01-19,104057.729037,Cluster 1
2013-01-20,113243.06901,Cluster 1
2013-01-21,75112.963003,Cluster 1
2013-01-22,65793.557004,Cluster 1
2013-01-23,70492.6620035,Cluster 1
2013-01-24,61405.612021,Cluster 1
2013-01-25,69447.752974,Cluster 1
2013-01-26,99678.455019,Cluster 1
2013-01-27,104247.530101,Cluster 1
2013-01-28,68606.967984,Cluster 1
2013-01-29,61717.69302,Cluster 1
2013-01-30,69603.21105,Cluster 1
2013-01-31,65779.65101,Cluster 1
2013-02-01,93162.206259,Cluster 1
2013-02-02,124289.671028,Cluster 1
2013-02-03,123877.573026,Cluster 1
2013-02-04,87230.987049,Cluster 1
2013-02-05,82095.42599999999,Cluster 1
2013-02-06,81093.545974,Cluster 1
2013-02-07,73484.672998,Cluster 1
2013-02-08,80314.44395,Cluster 1
2013-02-09,91735.78898,Cluster 1
2013-02-10,73296.788028,Cluster 1
2013-02-11,71514.28094,Cluster 1
2013-02-12,80923.867972,Cluster 1
2013-02-13,76885.319,Cluster 1
2013-02-14,69902.55092,Cluster 1
2013-02-15,76725.654965,Cluster 1
2013-02-16,116005.19304,Cluster 1
2013-02-17,100090.015985,Cluster 1
2013-02-18,87026.682,Cluster 1
2013-02-19,70401.560962,Cluster 1
2013-02-20,76324.23699599999,Cluster 1
2013-02-21,62791.06002,Cluster 1
2013-02-22,67080.303087,Cluster 1
2013-02-23,99745.226057,Cluster 1
2013-02-24,112589.448086,Cluster 1
2013-02-25,72446.070887,Cluster 1
2013-02-26,63797.829,Cluster 1
2013-02-27,69591.12295,Cluster 1
2013-02-28,68035.82695,Cluster 1
2013-03-01,92916.90609,Cluster 1
2013-03-02,137635.376024,Cluster 1
2013-03-03,146389.18107,Cluster 1
2013-03-04,94627.18907000001,Cluster 1
2013-03-05,82019.4481,Cluster 1
2013-03-06,85309.37997,Cluster 1
2013-03-07,73411.09605,Cluster 1
2013-03-08,73927.267005,Cluster 1
2013-03-09,112345.403986,Cluster 1
2013-03-10,119918.079096,Cluster 1
2013-03-11,77885.557025,Cluster 1
2013-03-12,65256.447979,Cluster 1
2013-03-13,70659.88101,Cluster 1
2013-03-14,59896.274,Cluster 1
2013-03-15,75269.68499,Cluster 1
2013-03-16,116676.43597,Cluster 1
2013-03-17,129163.00597,Cluster 1
2013-03-18,78921.789985,Cluster 1
2013-03-19,68146.13197,Cluster 1
2013-03-20,76397.323,Cluster 1
2013-03-21,64007.871028,Cluster 1
2013-03-22,71880.60099,Cluster 1
2013-03-23,108286.732028,Cluster 1
2013-03-24,113475.187009,Cluster 1
2013-03-25,74515.743,Cluster 1
2013-03-26,65141.6079885,Cluster 1
2013-03-27,76032.81199,Cluster 1
2013-03-28,77394.613014,Cluster 1
2013-03-29,84797.979028,Cluster 1
2013-03-30,109758.481049,Cluster 1
2013-03-31,118557.273,Cluster 1
2013-04-01,107143.803969,Cluster 1
2013-04-02,93160.28195,Cluster 1
2013-04-03,94465.963102,Cluster 1
2013-04-04,78803.558999,Cluster 1
2013-04-05,85459.64702,Cluster 1
2013-04-06,124365.28698,Cluster 1
2013-04-07,133658.606984,Cluster 1
2013-04-08,82415.582,Cluster 1
2013-04-09,72380.307998,Cluster 1
2013-04-10,78082.684005,Cluster 1
2013-04-11,69194.80004,Cluster 1
2013-04-12,74555.983963,Cluster 1
2013-04-13,108365.90203,Cluster 1
2013-04-14,118757.574994,Cluster 1
2013-04-15,84297.01302,Cluster 1
2013-04-16,83043.40301,Cluster 1
2013-04-17,79588.21801,Cluster 1
2013-04-18,67590.74397,Cluster 1
2013-04-19,75501.397966,Cluster 1
2013-04-20,112560.23701,Cluster 1
2013-04-21,125112.333994,Cluster 1
2013-04-22,79379.992994,Cluster 1
2013-04-23,70828.479011,Cluster 1
2013-04-24,74881.956984,Cluster 1
2013-04-25,67207.397998,Cluster 1
2013-04-26,75767.636987,Cluster 1
2013-04-27,107768.97996,Cluster 1
2013-04-28,119997.78896,Cluster 1
2013-04-29,78110.192006,Cluster 1
2013-04-30,76313.872968,Cluster 1
2013-05-01,133567.40096,Cluster 1
2013-05-02,90048.563075,Cluster 1
2013-05-03,93605.013035,Cluster 1
2013-05-04,132300.626937,Cluster 1
2013-05-05,148036.15204,Cluster 1
2013-05-06,92004.72703,Cluster 1
2013-05-07,78295.960063,Cluster 1
2013-05-08,83910.92901,Cluster 1
2013-05-09,75123.67302,Cluster 1
2013-05-10,82955.255989,Cluster 1
2013-05-11,123141.961008,Cluster 1
2013-05-12,183886.493976,Cluster 1
2013-05-13,82929.04297,Cluster 1
2013-05-14,72078.620001,Cluster 1
2013-05-15,81059.860005,Cluster 1
2013-05-16,77013.54201,Cluster 1
2013-05-17,80867.327977,Cluster 1
2013-05-18,113579.16105,Cluster 1
2013-05-19,127518.643012,Cluster 1
2013-05-20,80210.91801,Cluster 1
2013-05-21,68972.704007,Cluster 1
2013-05-22,72949.251004,Cluster 1
2013-05-23,71286.260955,Cluster 1
2013-05-24,91848.45796,Cluster 1
2013-05-25,96171.87301,Cluster 1
2013-05-26,106670.72607799999,Cluster 1
2013-05-27,76528.5259355,Cluster 1
2013-05-28,70359.12903,Cluster 1
2013-05-29,74680.393975,Cluster 1
2013-05-30,72500.46897,Cluster 1
2013-05-31,84179.71898,Cluster 1
2013-06-01,138092.444014,Cluster 1
2013-06-02,156362.880002,Cluster 1
2013-06-03,106689.784969,Cluster 1
2013-06-04,90955.729039,Cluster 1
2013-06-05,91086.794016,Cluster 1
2013-06-06,78494.85196,Cluster 1
2013-06-07,88693.375004,Cluster 1
2013-06-08,112090.783002,Cluster 1
2013-06-09,129537.646108,Cluster 1
2013-06-10,82463.599,Cluster 1
2013-06-11,70316.08196,Cluster 1
2013-06-12,80124.950027,Cluster 1
2013-06-13,70002.388011,Cluster 1
2013-06-14,80750.27801,Cluster 1
2013-06-15,119224.992928,Cluster 1
2013-06-16,104212.843931,Cluster 1
2013-06-17,87523.814001,Cluster 1
2013-06-18,76344.80199200001,Cluster 1
2013-06-19,78549.455959,Cluster 1
2013-06-20,71894.755036,Cluster 1
2013-06-21,78212.205008,Cluster 1
2013-06-22,103874.26797,Cluster 1
2013-06-23,122423.151,Cluster 1
2013-06-24,78842.09298,Cluster 1
2013-06-25,218406.549078,Cluster 1
2013-06-26,73581.73494,Cluster 1
2013-06-27,66130.88295,Cluster 1
2013-06-28,79523.826016,Cluster 1
2013-06-29,120856.08803,Cluster 1
2013-06-30,129427.263001,Cluster 1
2013-07-01,110022.40509,Cluster 1
2013-07-02,98015.09303999999,Cluster 1
2013-07-03,192799.28598000002,Cluster 1
2013-07-04,82713.32604,Cluster 1
2013-07-05,86749.230024,Cluster 1
2013-07-06,115785.367955,Cluster 1
2013-07-07,119645.73,Cluster 1
2013-07-08,91698.373018,Cluster 1
2013-07-09,78197.355971,Cluster 1
2013-07-10,79469.08799,Cluster 1
2013-07-11,69696.863028,Cluster 1
2013-07-12,77468.19399,Cluster 1
2013-07-13,106815.51198,Cluster 1
2013-07-14,104499.765012,Cluster 1
2013-07-15,85749.045984,Cluster 1
2013-07-16,81025.23796,Cluster 1
2013-07-17,81369.033072,Cluster 1
2013-07-18,71699.364008,Cluster 1
2013-07-19,76214.78603,Cluster 1
2013-07-20,102193.494016,Cluster 1
2013-07-21,102809.69202,Cluster 1
2013-07-22,81155.52101,Cluster 1
2013-07-23,75385.35801,Cluster 1
2013-07-24,77092.6479698,Cluster 1
2013-07-25,75024.19398,Cluster 1
2013-07-26,77283.631952,Cluster 1
2013-07-27,98802.15501,Cluster 1
2013-07-28,101485.203032,Cluster 1
2013-07-29,80988.654071,Cluster 1
2013-07-30,75860.571949,Cluster 1
2013-07-31,88152.117964,Cluster 1
2013-08-01,99825.266166,Cluster 1
2013-08-02,99883.117949,Cluster 1
2013-08-03,123794.102008,Cluster 1
2013-08-04,125143.158954,Cluster 1
2013-08-05,102242.571022,Cluster 1
2013-08-06,86613.14199,Cluster 1
2013-08-07,90489.756,Cluster 1
2013-08-08,76823.999978,Cluster 1
2013-08-09,83280.69502,Cluster 1
2013-08-10,96401.76798,Cluster 1
2013-08-11,100603.264014,Cluster 1
2013-08-12,81087.98105,Cluster 1
2013-08-13,74540.203043,Cluster 1
2013-08-14,75876.451002,Cluster 1
2013-08-15,75866.576959,Cluster 1
2013-08-16,87811.050986,Cluster 1
2013-08-17,103439.090022,Cluster 1
2013-08-18,109255.75004,Cluster 1
2013-08-19,87908.186992,Cluster 1
2013-08-20,81149.699985,Cluster 1
2013-08-21,80274.37399,Cluster 1
2013-08-22,70932.24894599999,Cluster 1
2013-08-23,83853.08197300001,Cluster 1
2013-08-24,99192.083022,Cluster 1
2013-08-25,105076.32694,Cluster 1
2013-08-26,84589.740036,Cluster 1
2013-08-27,74837.240984,Cluster 1
2013-08-28,80150.317006,Cluster 1
2013-08-29,73428.674985,Cluster 1
2013-08-30,87831.072034,Cluster 1
2013-08-31,128371.234044,Cluster 1
2013-09-01,159937.841015,Cluster 1
2013-09-02,117774.530023,Cluster 1
2013-09-03,98445.76807,Cluster 1
2013-09-04,97578.28106,Cluster 1
2013-09-05,83606.52903,Cluster 1
2013-09-06,84150.76399,Cluster 1
2013-09-07,127213.955947,Cluster 1
2013-09-08,143180.56905,Cluster 1
2013-09-09,90874.102,Cluster 1
2013-09-10,75971.67197,Cluster 1
2013-09-11,78418.350954,Cluster 1
2013-09-12,68486.418035,Cluster 1
2013-09-13,76278.870975,Cluster 1
2013-09-14,115018.345,Cluster 1
2013-09-15,131799.86403,Cluster 1
2013-09-16,89660.50799499999,Cluster 1
2013-09-17,78893.09796,Cluster 1
2013-09-18,78753.234016,Cluster 1
2013-09-19,66800.974007,Cluster 1
2013-09-20,82009.800944,Cluster 1
2013-09-21,114141.76390399999,Cluster 1
2013-09-22,124614.11599,Cluster 1
2013-09-23,87896.88005,Cluster 1
2013-09-24,73907.728982,Cluster 1
2013-09-25,77031.144,Cluster 1
2013-09-26,67278.00597,Cluster 1
2013-09-27,78499.321001,Cluster 1
2013-09-28,117484.937085,Cluster 1
2013-09-29,133676.751968,Cluster 1
2013-09-30,89642.286955,Cluster 1
2013-10-01,113161.245039,Cluster 1
2013-10-02,108120.41702,Cluster 1
2013-10-03,87693.550044,Cluster 1
2013-10-04,95040.320064,Cluster 1
2013-10-05,138279.134,Cluster 1
2013-10-06,147426.833871,Cluster 1
2013-10-07,93313.79703,Cluster 1
2013-10-08,77974.08094,Cluster 1
2013-10-09,82781.99899000001,Cluster 1
2013-10-10,73087.2999953,Cluster 1
2013-10-11,105399.06,Cluster 1
2013-10-12,102973.453045,Cluster 1
2013-10-13,116411.805935,Cluster 1
2013-10-14,82968.70602,Cluster 1
2013-10-15,71678.54502,Cluster 1
2013-10-16,89126.49697,Cluster 1
2013-10-17,73564.30497,Cluster 1
2013-10-18,77347.542045,Cluster 1
2013-10-19,117936.658022,Cluster 1
2013-10-20,133109.602122,Cluster 1
2013-10-21,84512.307002,Cluster 1
2013-10-22,68639.6619998,Cluster 1
2013-10-23,82025.671992,Cluster 1
2013-10-24,68394.977017,Cluster 1
2013-10-25,77579.0399888,Cluster 1
